N,P,K,temperature,humidity,ph,label,soil_texture
48,61,21,30.28496619,61.69295127,6.628264883,blackgram,Loam
49,68,22,28.56840626,61.53278622,7.127064207,blackgram,Sandy loam
49,68,22,28.56840626,61.53278622,7.127064207,blackgram,Loam
48,62,15,25.36586097,66.6379724,7.538631462,blackgram,Sandy loam
48,62,15,25.36586097,66.6379724,7.538631462,blackgram,Loam
32,66,17,34.9466155,65.26774011,7.162357641,blackgram,Sandy loam
32,66,17,34.9466155,65.26774011,7.162357641,blackgram,Loam
21,63,22,25.09737391,67.72837887,6.859409487,blackgram,Sandy loam
21,63,22,25.09737391,67.72837887,6.859409487,blackgram,Loam
20,72,19,32.47648301,64.34848735,7.397190844,blackgram,Sandy loam
20,72,19,32.47648301,64.34848735,7.397190844,blackgram,Loam
25,65,21,33.86351172,68.59232289,6.880245789,blackgram,Sandy loam
25,65,21,33.86351172,68.59232289,6.880245789,blackgram,Loam
41,78,21,25.19857725,60.37332688,6.581313137,blackgram,Sandy loam
41,78,21,25.19857725,60.37332688,6.581313137,blackgram,Loam
53,67,17,31.77681682,69.01852894,7.296972161,blackgram,Sandy loam
53,67,17,31.77681682,69.01852894,7.296972161,blackgram,Loam
39,60,21,34.89814946,63.59948557,6.97297656,blackgram,Sandy loam
39,60,21,34.89814946,63.59948557,6.97297656,blackgram,Loam
25,76,17,31.74105409,68.63525428,7.241148507,blackgram,Sandy loam
25,76,17,31.74105409,68.63525428,7.241148507,blackgram,Loam
21,78,19,27.16159076,66.76017239,6.92009048,blackgram,Sandy loam
21,78,19,27.16159076,66.76017239,6.92009048,blackgram,Loam
57,60,17,26.23773129,67.88521396,7.504608385,blackgram,Sandy loam
57,60,17,26.23773129,67.88521396,7.504608385,blackgram,Loam
56,75,15,30.20157245,60.06534859,7.152272256,blackgram,Sandy loam
56,75,15,30.20157245,60.06534859,7.152272256,blackgram,Loam
49,72,15,31.55846339,67.83563765,7.137004749,blackgram,Sandy loam
49,72,15,31.55846339,67.83563765,7.137004749,blackgram,Loam
24,80,19,29.67892453,69.0854554,6.808041722,blackgram,Sandy loam
24,80,19,29.67892453,69.0854554,6.808041722,blackgram,Loam
49,76,18,27.05365239,67.7017527,7.393631868,blackgram,Sandy loam
49,76,18,27.05365239,67.7017527,7.393631868,blackgram,Loam
28,68,19,34.63880966,61.38597868,7.69950698,blackgram,Sandy loam
28,68,19,34.63880966,61.38597868,7.69950698,blackgram,Loam
55,78,21,33.39438752,62.93692886,6.602888249,blackgram,Sandy loam
55,78,21,33.39438752,62.93692886,6.602888249,blackgram,Loam
50,64,25,28.84079155,63.37230676,6.734447425,blackgram,Sandy loam
50,64,25,28.84079155,63.37230676,6.734447425,blackgram,Loam
34,80,19,31.49338309,63.0563645,6.521217963,blackgram,Sandy loam
34,80,19,31.49338309,63.0563645,6.521217963,blackgram,Loam
20,68,23,25.54960633,63.95425534,7.707332484,blackgram,Sandy loam
20,68,23,25.54960633,63.95425534,7.707332484,blackgram,Loam
55,67,16,34.37329112,69.69366426,6.596719015,blackgram,Sandy loam
55,67,16,34.37329112,69.69366426,6.596719015,blackgram,Loam
23,70,15,34.6008247,63.11296779,7.403623355,blackgram,Sandy loam
23,70,15,34.6008247,63.11296779,7.403623355,blackgram,Loam
53,74,15,29.43463808,64.94329356,7.517097,blackgram,Sandy loam
53,74,15,29.43463808,64.94329356,7.517097,blackgram,Loam
26,67,16,29.10713092,67.90577375,7.17620823,blackgram,Sandy loam
26,67,16,29.10713092,67.90577375,7.17620823,blackgram,Loam
33,80,22,28.57006111,65.71765781,6.593961761,blackgram,Sandy loam
33,80,22,28.57006111,65.71765781,6.593961761,blackgram,Loam
37,79,19,27.54384835,69.3478631,7.143942758,blackgram,Sandy loam
37,79,19,27.54384835,69.3478631,7.143942758,blackgram,Loam
33,75,21,33.04687968,68.93875631,6.690655045,blackgram,Sandy loam
33,75,21,33.04687968,68.93875631,6.690655045,blackgram,Loam
22,55,20,33.95309131,69.96100028,7.423530351,blackgram,Sandy loam
22,55,20,33.95309131,69.96100028,7.423530351,blackgram,Loam
20,68,17,30.11873003,60.11680815,6.578714843,blackgram,Sandy loam
20,68,17,30.11873003,60.11680815,6.578714843,blackgram,Loam
43,68,20,29.57812712,66.17587668,7.497469256,blackgram,Sandy loam
43,68,20,29.57812712,66.17587668,7.497469256,blackgram,Loam
44,76,22,27.26458947,68.01232937,7.775306272,blackgram,Sandy loam
44,76,22,27.26458947,68.01232937,7.775306272,blackgram,Loam
34,60,16,31.35730791,64.24992106,7.322555223,blackgram,Sandy loam
34,60,16,31.35730791,64.24992106,7.322555223,blackgram,Loam
21,72,17,31.52104732,66.55723677,7.580527339,blackgram,Sandy loam
21,72,17,31.52104732,66.55723677,7.580527339,blackgram,Loam
25,68,19,29.39982732,64.25510719,7.108450121,blackgram,Sandy loam
25,68,19,29.39982732,64.25510719,7.108450121,blackgram,Loam
41,62,15,29.38400259,64.14928485,7.358974541,blackgram,Sandy loam
41,62,15,29.38400259,64.14928485,7.358974541,blackgram,Loam
28,65,23,28.38686534,61.88871127,7.405176138,blackgram,Sandy loam
28,65,23,28.38686534,61.88871127,7.405176138,blackgram,Loam
35,64,15,28.47442276,63.53604453,6.500144962,blackgram,Sandy loam
35,64,15,28.47442276,63.53604453,6.500144962,blackgram,Loam
52,58,16,30.64095781,61.14508627,7.167435834,blackgram,Sandy loam
52,58,16,30.64095781,61.14508627,7.167435834,blackgram,Loam
58,75,25,25.25596239,61.36669662,7.261791753,blackgram,Sandy loam
58,75,25,25.25596239,61.36669662,7.261791753,blackgram,Loam
34,66,19,32.97030511,60.18122078,7.586642101,blackgram,Sandy loam
34,66,19,32.97030511,60.18122078,7.586642101,blackgram,Loam
52,70,16,33.66855394,66.60416867,7.534811833,blackgram,Sandy loam
52,70,16,33.66855394,66.60416867,7.534811833,blackgram,Loam
23,57,19,32.83963757,67.99803573,7.251000789,blackgram,Sandy loam
23,57,19,32.83963757,67.99803573,7.251000789,blackgram,Loam
42,58,25,27.45853567,62.90020977,6.513620918,blackgram,Sandy loam
42,58,25,27.45853567,62.90020977,6.513620918,blackgram,Loam
37,62,17,25.68576704,69.84354028,7.121254928,blackgram,Sandy loam
37,62,17,25.68576704,69.84354028,7.121254928,blackgram,Loam
44,75,22,30.0328403,64.14800537,7.574561547,blackgram,Sandy loam
44,75,22,30.0328403,64.14800537,7.574561547,blackgram,Loam
21,80,20,28.20667264,68.27085245,7.350869792,blackgram,Sandy loam
21,80,20,28.20667264,68.27085245,7.350869792,blackgram,Loam
56,76,16,28.27265858,61.18956161,7.513151076,blackgram,Sandy loam
56,76,16,28.27265858,61.18956161,7.513151076,blackgram,Loam
29,76,15,28.5417236,64.2020154,7.025607706,blackgram,Sandy loam
29,76,15,28.5417236,64.2020154,7.025607706,blackgram,Loam
43,61,20,26.87187036,61.61367264,6.804253866,blackgram,Sandy loam
43,61,20,26.87187036,61.61367264,6.804253866,blackgram,Loam
55,60,15,32.79766751,68.77994074,7.163043872,blackgram,Sandy loam
55,60,15,32.79766751,68.77994074,7.163043872,blackgram,Loam
44,63,15,26.42333018,64.51136845,7.338929556,blackgram,Sandy loam
44,63,15,26.42333018,64.51136845,7.338929556,blackgram,Loam
29,67,21,29.79181107,63.38789228,6.621323612,blackgram,Sandy loam
29,67,21,29.79181107,63.38789228,6.621323612,blackgram,Loam
47,63,16,27.44003279,67.10464369,6.661870999,blackgram,Sandy loam
47,63,16,27.44003279,67.10464369,6.661870999,blackgram,Loam
40,68,17,34.1262979,65.14877461,7.733149554,blackgram,Sandy loam
40,68,17,34.1262979,65.14877461,7.733149554,blackgram,Loam
58,61,15,30.94908189,64.23364112,7.402891666,blackgram,Sandy loam
58,61,15,30.94908189,64.23364112,7.402891666,blackgram,Loam
41,74,18,28.75751783,61.02701476,6.599147298,blackgram,Sandy loam
41,74,18,28.75751783,61.02701476,6.599147298,blackgram,Loam
58,79,17,27.24766491,66.10123083,7.04174124,blackgram,Sandy loam
58,79,17,27.24766491,66.10123083,7.04174124,blackgram,Loam
27,62,24,28.63005477,66.770943,7.353876754,blackgram,Sandy loam
27,62,24,28.63005477,66.770943,7.353876754,blackgram,Loam
27,60,17,26.41768321,63.64698302,7.026795359,blackgram,Sandy loam
27,60,17,26.41768321,63.64698302,7.026795359,blackgram,Loam
52,65,20,32.81705216,66.15665137,6.814301033,blackgram,Sandy loam
52,65,20,32.81705216,66.15665137,6.814301033,blackgram,Loam
44,55,25,29.6321052,65.91359954,7.42160832,blackgram,Sandy loam
44,55,25,29.6321052,65.91359954,7.42160832,blackgram,Loam
21,62,24,33.49077065,62.73317204,6.847382891,blackgram,Sandy loam
21,62,24,33.49077065,62.73317204,6.847382891,blackgram,Loam
60,59,22,31.86847286,66.74217464,7.191522601,blackgram,Sandy loam
60,59,22,31.86847286,66.74217464,7.191522601,blackgram,Loam
33,77,21,30.32992227,65.62971858,7.01285529,blackgram,Sandy loam
33,77,21,30.32992227,65.62971858,7.01285529,blackgram,Loam
59,58,17,28.546224,66.31394098,7.368318809,blackgram,Sandy loam
59,58,17,28.546224,66.31394098,7.368318809,blackgram,Loam
29,63,17,30.02629908,67.88811637,7.26154329,blackgram,Sandy loam
29,63,17,30.02629908,67.88811637,7.26154329,blackgram,Loam
59,63,18,31.65531175,60.13263713,6.52669158,blackgram,Sandy loam
59,63,18,31.65531175,60.13263713,6.52669158,blackgram,Loam
29,70,15,30.33499674,63.54718862,6.872594461,blackgram,Sandy loam
29,70,15,30.33499674,63.54718862,6.872594461,blackgram,Loam
58,73,16,33.36984395,65.67718163,6.874142175,blackgram,Sandy loam
58,73,16,33.36984395,65.67718163,6.874142175,blackgram,Loam
55,77,22,31.4345059,62.99303471,7.76061831,blackgram,Sandy loam
55,77,22,31.4345059,62.99303471,7.76061831,blackgram,Loam
42,79,23,27.71678273,63.29103387,6.781841984,blackgram,Sandy loam
42,79,23,27.71678273,63.29103387,6.781841984,blackgram,Loam
44,77,21,32.63918668,61.3009051,7.326980454,blackgram,Sandy loam
44,77,21,32.63918668,61.3009051,7.326980454,blackgram,Loam
38,62,25,32.7477393,67.77954584,7.453975408,blackgram,Sandy loam
38,62,25,32.7477393,67.77954584,7.453975408,blackgram,Loam
32,76,15,28.05153602,63.49802189,7.604110177,lentil,Sandy loam
32,76,15,28.05153602,63.49802189,7.604110177,lentil,Loam
13,61,22,19.44084326,63.27771461,7.728832424,lentil,Sandy loam
13,61,22,19.44084326,63.27771461,7.728832424,lentil,Loam
38,60,20,29.84823072,60.63872613,7.491217102,lentil,Sandy loam
38,60,20,29.84823072,60.63872613,7.491217102,lentil,Loam
11,74,17,21.36383757,69.92375891,6.633864582,lentil,Sandy loam
11,74,17,21.36383757,69.92375891,6.633864582,lentil,Loam
37,71,16,26.28663931,68.51966729,7.324863481,lentil,Sandy loam
37,71,16,26.28663931,68.51966729,7.324863481,lentil,Loam
29,71,18,22.17499963,62.13873825,6.410441476,lentil,Sandy loam
29,71,18,22.17499963,62.13873825,6.410441476,lentil,Loam
2,72,18,26.57597546,60.97876599,7.836719564,lentil,Sandy loam
2,72,18,26.57597546,60.97876599,7.836719564,lentil,Loam
6,59,21,26.58972517,66.14007674,6.139215944,lentil,Sandy loam
6,59,21,26.58972517,66.14007674,6.139215944,lentil,Loam
13,64,20,19.1345771,62.57526895,6.590571088,lentil,Sandy loam
13,64,20,19.1345771,62.57526895,6.590571088,lentil,Loam
8,58,17,28.75273118,69.15640149,7.286049978,lentil,Sandy loam
8,58,17,28.75273118,69.15640149,7.286049978,lentil,Loam
6,77,20,25.78746268,60.2816298,6.058306161,lentil,Sandy loam
6,77,20,25.78746268,60.2816298,6.058306161,lentil,Loam
2,75,22,23.89271875,61.78779413,6.658605362,lentil,Sandy loam
2,75,22,23.89271875,61.78779413,6.658605362,lentil,Loam
3,69,23,28.67408774,63.18832976,7.299360767,lentil,Sandy loam
3,69,23,28.67408774,63.18832976,7.299360767,lentil,Loam
27,80,24,28.42062847,61.77336343,7.815210661,lentil,Sandy loam
27,80,24,28.42062847,61.77336343,7.815210661,lentil,Loam
39,78,15,21.35499456,62.60136323,5.925391795,lentil,Sandy loam
39,78,15,21.35499456,62.60136323,5.925391795,lentil,Loam
40,79,17,21.12695586,63.18738532,6.403683619,lentil,Sandy loam
40,79,17,21.12695586,63.18738532,6.403683619,lentil,Loam
37,62,22,24.02037872,61.62313345,7.397546271,lentil,Sandy loam
37,62,22,24.02037872,61.62313345,7.397546271,lentil,Loam
31,60,24,25.40474421,65.8567539,7.722335992,lentil,Sandy loam
31,60,24,25.40474421,65.8567539,7.722335992,lentil,Loam
22,67,22,29.03017561,64.49166566,7.475926645,lentil,Sandy loam
22,67,22,29.03017561,64.49166566,7.475926645,lentil,Loam
3,78,18,20.21368219,68.65257685,6.887130053,lentil,Sandy loam
3,78,18,20.21368219,68.65257685,6.887130053,lentil,Loam
4,80,16,29.19585548,68.01965728,7.441976825,lentil,Sandy loam
4,80,16,29.19585548,68.01965728,7.441976825,lentil,Loam
13,61,24,18.29783597,69.6897615,7.629910253,lentil,Sandy loam
13,61,24,18.29783597,69.6897615,7.629910253,lentil,Loam
12,66,20,27.41434987,63.41785982,7.336117221,lentil,Sandy loam
12,66,20,27.41434987,63.41785982,7.336117221,lentil,Loam
4,61,21,24.84063998,60.09116626,6.75020529,lentil,Sandy loam
4,61,21,24.84063998,60.09116626,6.75020529,lentil,Loam
9,60,21,29.94413861,67.31323084,7.52178027,lentil,Sandy loam
9,60,21,29.94413861,67.31323084,7.52178027,lentil,Loam
18,66,22,25.87990287,67.55109024,6.347379185,lentil,Sandy loam
18,66,22,25.87990287,67.55109024,6.347379185,lentil,Loam
32,56,18,20.0467711,65.84395319,7.135251532,lentil,Sandy loam
32,56,18,20.0467711,65.84395319,7.135251532,lentil,Loam
6,72,15,22.99451999,66.70897237,7.670178119,lentil,Sandy loam
6,72,15,22.99451999,66.70897237,7.670178119,lentil,Loam
15,77,20,25.13163619,66.92642362,7.399749291,lentil,Sandy loam
15,77,20,25.13163619,66.92642362,7.399749291,lentil,Loam
0,65,24,28.49584395,62.44616219,7.841496029,lentil,Sandy loam
0,65,24,28.49584395,62.44616219,7.841496029,lentil,Loam
30,79,22,18.28766124,69.48515056,6.254216611,lentil,Sandy loam
30,79,22,18.28766124,69.48515056,6.254216611,lentil,Loam
3,63,16,24.38041875,61.18458224,6.868881708,lentil,Sandy loam
3,63,16,24.38041875,61.18458224,6.868881708,lentil,Loam
2,78,23,21.31852148,66.43934593,7.320514721,lentil,Sandy loam
2,78,23,21.31852148,66.43934593,7.320514721,lentil,Loam
10,78,18,18.54141834,62.70637578,6.296976913,lentil,Sandy loam
10,78,18,18.54141834,62.70637578,6.296976913,lentil,Loam
14,67,25,25.28710601,60.85993533,7.241151936,lentil,Sandy loam
14,67,25,25.28710601,60.85993533,7.241151936,lentil,Loam
39,65,23,25.43459777,69.12613376,7.685959305,lentil,Sandy loam
39,65,23,25.43459777,69.12613376,7.685959305,lentil,Loam
19,72,15,28.83600962,69.76112921,6.890760124,lentil,Sandy loam
19,72,15,28.83600962,69.76112921,6.890760124,lentil,Loam
18,57,21,27.37659643,63.93927841,6.155915975,lentil,Sandy loam
18,57,21,27.37659643,63.93927841,6.155915975,lentil,Loam
31,58,15,28.31886863,60.19461399,6.167855382,lentil,Sandy loam
31,58,15,28.31886863,60.19461399,6.167855382,lentil,Loam
28,58,25,27.4818649,62.04814951,6.861640036,lentil,Sandy loam
28,58,25,27.4818649,62.04814951,6.861640036,lentil,Loam
5,65,19,18.28072173,68.10365387,6.978361689,lentil,Sandy loam
5,65,19,18.28072173,68.10365387,6.978361689,lentil,Loam
16,65,19,27.61204997,69.29786244,7.043160241,lentil,Sandy loam
16,65,19,27.61204997,69.29786244,7.043160241,lentil,Loam
34,65,19,23.43974653,63.22011726,5.94239222,lentil,Sandy loam
34,65,19,23.43974653,63.22011726,5.94239222,lentil,Loam
14,69,19,20.95628486,63.68128841,7.239455147,lentil,Sandy loam
14,69,19,20.95628486,63.68128841,7.239455147,lentil,Loam
22,55,16,23.7937153,68.03209183,6.516317561,lentil,Sandy loam
22,55,16,23.7937153,68.03209183,6.516317561,lentil,Loam
24,61,17,22.6371424,65.44544859,6.233269045,lentil,Sandy loam
24,61,17,22.6371424,65.44544859,6.233269045,lentil,Loam
2,79,15,21.53577883,65.47227704,7.505283615,lentil,Sandy loam
2,79,15,21.53577883,65.47227704,7.505283615,lentil,Loam
26,63,17,29.87854588,65.73085206,6.950300686,lentil,Sandy loam
26,63,17,29.87854588,65.73085206,6.950300686,lentil,Loam
27,61,15,25.2653291,67.10004577,6.958054839,lentil,Sandy loam
27,61,15,25.2653291,67.10004577,6.958054839,lentil,Loam
24,70,16,25.17885316,68.93307305,6.54803469,lentil,Sandy loam
24,70,16,25.17885316,68.93307305,6.54803469,lentil,Loam
13,74,25,24.12192608,61.09533545,6.461618577,lentil,Sandy loam
13,74,25,24.12192608,61.09533545,6.461618577,lentil,Loam
6,64,23,23.33565221,67.40460704,7.065264073,lentil,Sandy loam
6,64,23,23.33565221,67.40460704,7.065264073,lentil,Loam
12,58,23,21.74600081,63.39503184,6.765091462,lentil,Sandy loam
12,58,23,21.74600081,63.39503184,6.765091462,lentil,Loam
32,79,22,27.60195453,63.46170674,5.91645379,lentil,Sandy loam
32,79,22,27.60195453,63.46170674,5.91645379,lentil,Loam
6,68,18,24.388717,62.50453062,6.711341147,lentil,Sandy loam
6,68,18,24.388717,62.50453062,6.711341147,lentil,Loam
10,79,20,24.98287462,66.895409,6.379881442,lentil,Sandy loam
10,79,20,24.98287462,66.895409,6.379881442,lentil,Loam
38,77,22,28.234829,69.3159965,6.313284268,lentil,Sandy loam
38,77,22,28.234829,69.3159965,6.313284268,lentil,Loam
17,74,17,26.03026959,69.55863145,7.393210848,lentil,Sandy loam
17,74,17,26.03026959,69.55863145,7.393210848,lentil,Loam
26,68,24,28.04849594,64.07691942,7.504930973,lentil,Sandy loam
26,68,24,28.04849594,64.07691942,7.504930973,lentil,Loam
23,75,17,24.87425505,64.00213929,7.198076286,lentil,Sandy loam
23,75,17,24.87425505,64.00213929,7.198076286,lentil,Loam
32,78,22,23.97081395,62.35557553,7.007037515,lentil,Sandy loam
32,78,22,23.97081395,62.35557553,7.007037515,lentil,Loam
19,79,19,20.06003985,67.76252583,6.677262562,lentil,Sandy loam
19,79,19,20.06003985,67.76252583,6.677262562,lentil,Loam
22,60,18,19.59221047,61.28633405,6.74398035,lentil,Sandy loam
22,60,18,19.59221047,61.28633405,6.74398035,lentil,Loam
28,69,16,29.77013109,66.29327012,6.547361618,lentil,Sandy loam
28,69,16,29.77013109,66.29327012,6.547361618,lentil,Loam
1,67,21,27.52135365,60.53657684,6.551577598,lentil,Sandy loam
1,67,21,27.52135365,60.53657684,6.551577598,lentil,Loam
12,67,23,25.62896213,63.14909763,6.585020303,lentil,Sandy loam
12,67,23,25.62896213,63.14909763,6.585020303,lentil,Loam
36,67,20,20.39078312,60.47528931,6.924042372,lentil,Sandy loam
36,67,20,20.39078312,60.47528931,6.924042372,lentil,Loam
28,70,21,25.39038396,60.4989659,7.437373666,lentil,Sandy loam
28,70,21,25.39038396,60.4989659,7.437373666,lentil,Loam
12,71,19,24.91079638,60.71367427,7.142611056,lentil,Sandy loam
12,71,19,24.91079638,60.71367427,7.142611056,lentil,Loam
22,68,16,27.70496805,63.20915034,7.74672376,lentil,Sandy loam
22,68,16,27.70496805,63.20915034,7.74672376,lentil,Loam
26,66,22,18.06486101,65.1034354,6.300479414,lentil,Sandy loam
26,66,22,18.06486101,65.1034354,6.300479414,lentil,Loam
16,65,16,18.13027797,62.45851612,6.078724107,lentil,Sandy loam
16,65,16,18.13027797,62.45851612,6.078724107,lentil,Loam
14,59,22,23.82723528,67.89815262,6.76660668,lentil,Sandy loam
14,59,22,23.82723528,67.89815262,6.76660668,lentil,Loam
33,59,19,23.19305333,62.74710773,7.641024177,lentil,Sandy loam
33,59,19,23.19305333,62.74710773,7.641024177,lentil,Loam
21,63,17,25.08966129,68.17543102,6.559681838,lentil,Sandy loam
21,63,17,25.08966129,68.17543102,6.559681838,lentil,Loam
0,69,21,25.86928193,61.88321072,7.072923306,lentil,Sandy loam
0,69,21,25.86928193,61.88321072,7.072923306,lentil,Loam
10,75,17,18.43966037,68.05394959,7.732194788,lentil,Sandy loam
10,75,17,18.43966037,68.05394959,7.732194788,lentil,Loam
30,61,18,27.14911056,67.02664337,6.157782589,lentil,Sandy loam
30,61,18,27.14911056,67.02664337,6.157782589,lentil,Loam
0,74,17,23.33375853,64.50515776,7.240988401,lentil,Sandy loam
0,74,17,23.33375853,64.50515776,7.240988401,lentil,Loam
35,74,22,26.7230014,62.96841833,6.898905799,lentil,Sandy loam
35,74,22,26.7230014,62.96841833,6.898905799,lentil,Loam
7,63,24,19.55750776,64.45268309,6.818681086,lentil,Sandy loam
7,63,24,19.55750776,64.45268309,6.818681086,lentil,Loam
9,56,17,26.13708256,66.7729209,6.261937875,lentil,Sandy loam
9,56,17,26.13708256,66.7729209,6.261937875,lentil,Loam
14,74,15,27.99990346,65.57653373,6.493036868,lentil,Sandy loam
14,74,15,27.99990346,65.57653373,6.493036868,lentil,Loam
14,76,20,29.05941162,62.10652364,7.042474679,lentil,Sandy loam
14,76,20,29.05941162,62.10652364,7.042474679,lentil,Loam
